record_id,sewershed_id,wwtp_jurisdiction,source,county_fips,counties_served,population_served,sample_id,sample_collect_date,sample_type,sample_matrix,sample_location,flow_rate,concentration_method,pasteurized,pcr_type,extraction_method,major_lab_method,inhibition_detect,inhibition_adjust,ntc_amplify,pcr_target,pcr_gene_target_agg,pcr_target_avg_conc,pcr_target_units,lod_sewage,pcr_target_avg_conc_lin,pcr_target_flowpop_lin,pcr_target_mic_lin,hum_frac_target_mic,hum_frac_mic_conc,hum_frac_mic_unit,rec_eff_percent,rec_eff_target_name,rec_eff_spike_matrix,rec_eff_spike_conc,date_updated
3d30ce2ad70eafe724b18d4388eeb683,1894,tx,state_territory,48201,Harris,293227,1aecd0ce31467bd4d9812ab92f79f0e5,2025-03-31,24-hr time-weighted composite,raw wastewater,wwtp,33.98,membrane filtration with addition of mgcl2,no,ddpcr,chemagic viral dna/rna 300 kit,3,not tested,,no,mev_wt,mev_m_gene_wt_combined,0,copies/l wastewater,2513.65,1256.825,551322.8671,,,,,-1,,,,12/01/2025 10:30:00 AM
8faf1f90c8c0565c3114fbdfd976bd21,2298,tx,state_territory,48469,Victoria,65800,39606b4826396063a741db9038bc8b51,2025-03-04,24-hr flow-weighted composite,raw wastewater,wwtp,7.71,water concentrating buffer (r2042-1),no,qpcr,monarch total rna miniprep kit (new england biolabs) + onestep pcr inhibitor removal kit (zymo),1,no,no,no,mev_wt,mev_m_gene_wt2,0,copies/l wastewater,114.54021,57.27011,25402.01934,,,,,-1,bcov vaccine,sample concentrate,11.13,12/01/2025 10:30:00 AM
4ac47cefcc254fcbe530eb14daefbb2d,315,fl,wws,12095,Orange,183009,854aa5b66f83f79e072dd39cf428840a,2025-07-31,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,216256581.2,copies/g dry sludge,98.2,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
e660da29ec958a293e55bba15df2953a,1870,tx,state_territory,48201,Harris,117968,a8fb601dad77172cb7355ab7016337f8,2025-06-09,24-hr time-weighted composite,raw wastewater,wwtp,9.509,membrane filtration with addition of mgcl2,no,ddpcr,chemagic viral dna/rna 300 kit,3,not tested,,no,mev_wt,mev_m_gene_wt_combined,0,copies/l wastewater,1240.9,620.45,189316.8185,,,,,-1,,,,12/01/2025 10:30:00 AM
4e749f1e863926226c263b06baff8b65,506,in,wws,18019,Clark,25000,afeb5a60577643f3fc46e5bde2c8081d,2025-09-16,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,116128529.2,copies/g dry sludge,106.7,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
cb75af89b1f4bcd0fa601df20959c517,694,me,wws,23001,Androscoggin,60000,fa9d6ee2d27a875c033b38deef2ead40,2025-11-19,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,270005929.6,copies/g dry sludge,80.9,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
994cb14cb3f4093cb72bfdba15600089,114,ca,wws,06037,Los Angeles,3500000,0202db441c91fb5925b5b6bad92bff2f,2025-08-25,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,1368156813,copies/g dry sludge,148.4,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
c133dfed9152bce562aa1ac6c5aa0e60,175,ca,wws,06085,Santa Clara,236000,03a884f36f518eae2fbc4d7ca1ab31db,2025-10-09,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,852781228.2,copies/g dry sludge,140.4,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
3c2c6adba87e4a576585bdfecf4f97c0,288,de,state_territory,10005,Sussex,4050,29f7b5a6bf10961e3c0afe4d7e3daf5f,2025-09-23,24-hr flow-weighted composite,raw wastewater,wwtp,0.86,ceres nanotrap,yes,dpcr,qiagen allprep powerviral dna/rna kit,2,no,no,no,mev_wt,mev_wt (gt-digital),0,copies/l wastewater,8854,4427,3558481.627,,,,,40.27,bcov vaccine,raw sample post pasteurization,7.62,12/01/2025 10:30:00 AM
fa76b06795418689ba4c32b0dad7309b,173,ca,wws,06085,Santa Clara,153000,3a02d91240f7284236c0b7fb773858c1,2025-09-11,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,1620876008,copies/g dry sludge,226.9,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
9b21fb26bc44cc60a58cbe3ac3d41564,1483,nc,state_territory,37129,New Hanover,58361,58219e40c42a26442787a5e94ad611ec,2025-10-21,24-hr flow-weighted composite,raw wastewater,wwtp,4.87,membrane filtration with acidification and mgcl2,yes,ddpcr,nuclisens manual magnetic bead extraction kit,2,no,,no,mev_wt,mev_m_gene_wt_combined,0,copies/l wastewater,1572,786,248279.3274,,pepper mild mottle virus,,,41.7921,bcov vaccine,raw sample,5.3379,12/01/2025 10:30:00 AM
dbe68cadfdfe9bf441e208357a2412dd,1164,ne,wws,31109,Lancaster,240000,5f457f58ea840fa95f71aedc5a1f9dc1,2025-10-01,24-hr flow-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,115035127.3,copies/g dry sludge,251.7,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
055df6f4bd3d735bce0bb4226f55576e,7,al,wws,01073,Jefferson,200000,635258603cc2cf41bf0d8727f4b20996,2025-05-23,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,349232359.2,copies/g dry sludge,152.9,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
aff07b6308f4185126efe47add8897dc,1919,tx,wws,48479,Webb,120000,9da832678e5bf948d6959e8f366b2d6b,2025-08-25,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,2442690023,copies/g dry sludge,105.7,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
b80f06611e410c7cef836c6f204312be,1860,tx,state_territory,48121,Denton,166774,abdb3a4cecbf0d697e007a9b706792a3,2025-06-03,24-hr flow-weighted composite,raw wastewater,wwtp,15.8,water concentrating buffer (r2042-1),no,qpcr,monarch total rna miniprep kit (new england biolabs) + onestep pcr inhibitor removal kit (zymo),1,no,no,no,mev_wt,mev_m_gene_wt2,0,copies/l wastewater,92.89074,46.44537,16656.46847,,,,,-1,bcov vaccine,sample concentrate,11.13,12/01/2025 10:30:00 AM
3764c7daef75945df42eee1b4a35112d,736,md,wws,24037,Saint Marys,55000,ceb15a17b7fa60f384bfa610db4cc6c7,2025-08-27,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,205877574.6,copies/g dry sludge,70.3,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
db56d92c92bad204eb7e83d7f2ab0f71,1935,ut,wws,49035,Salt Lake,600000,d796a4ec26f935ad3db86146d27378ad,2025-07-07,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,1184157783,copies/g dry sludge,120.6,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
a06685aa845d6b1533ad2e115c4eb153,308,fl,wws,12086,Miami-Dade,829725,eed3e153cc767faa95924c97716491dc,2025-06-22,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0.00001,pepper mild mottle virus,97352569.08,copies/g dry sludge,66.4,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
ae4005867ac044cf97ec8d29e7f02c28,1017,mn,wws,27109,Olmsted,120000,0110282f843fe1e53dbbc848702aff27,2025-11-19,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,378289271.8,copies/g dry sludge,114.8,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
ad9514c9eb0a9a2b9aad8cfdfaf9dad7,1503,nc,state_territory,37183,Wake,7776,0b079559034d1f2d4aa095fc3022bfa2,2025-10-07,24-hr flow-weighted composite,raw wastewater,wwtp,0.398,membrane filtration with addition of mgcl2,no,ddpcr,qiagen rneasy kit,2,no,,no,mev_wt,mev_m_gene_wt_combined,0,copies/l wastewater,1572,786,152286.4083,,pepper mild mottle virus,,,45.9239,bcov vaccine,sample concentrate,5.3379,12/01/2025 10:30:00 AM
29717bd7e9a95aa054e863ff58381756,1033,ms,wws,28059,Jackson,19008,146b16df19baa7d7f09a26ee653b2d5a,2025-07-15,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0.00001,pepper mild mottle virus,44435099.28,copies/g dry sludge,77.9,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
473731ee895d0fb460613e22d88b025e,318,fl,wws,12103,Pinellas,89847,2225c46da497cd5e73f78ff185c533f7,2025-06-06,24-hr flow-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,119330907.7,copies/g dry sludge,98.2,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
55a9f03bdddb59e79f9313f683dd7905,539,ia,wws,19127,Marshall,27400,27cd8533d491dc5594ad8e9947f1bd6a,2025-07-13,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,525918532.1,copies/g dry sludge,72.1,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
46f5a722cc632e00dbc14f3ba25cca0b,252,co,state_territory,08101,Pueblo,96515,5ebc1ab70977694a2b355d3862b5ef35,2025-11-03,24-hr flow-weighted composite,raw wastewater,wwtp,11.563,thermo magmax wastewater ultra nucleic acid isolation kit,no,dpcr,thermo magmax wastewater ultra nucleic acid isolation kit,4,no,no,no,mev_wt,mev_m_gene_wt_combined,600,copies/l wastewater,1200,600,272106.3889,,pepper mild mottle virus,,,11.88695,mhv (prevalence),raw sample,40.25,12/01/2025 10:30:00 AM
5d349f986d84ab22001ef1e7d12d5c93,1222,nj,wws,34035,Somerset,130000,5f7f132d874a7778a0d1933cceafd617,2025-09-26,24-hr flow-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,193728462.8,copies/g dry sludge,139.6,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
35276165ccd96cee24a45d20b8a04a4f,1378,ny,wws,36075,Oswego,30000,90833d1b502b8f857d2c33b9ce87f76e,2025-10-31,24-hr flow-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,179385924.6,copies/g dry sludge,96.7,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
9f20d316161787d1dab09f47d051e963,339,ga,wws,13121,Fulton,294660,b081a2ae46cc326859dc58e05b15e3ef,2025-05-27,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,147588388.2,copies/g dry sludge,104.8,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
554552874d9c44cc6672e627ec5b8950,290,de,wws,10005,Sussex,13172,ce660b1ffd44cf329642be7a414e1ad7,2025-09-19,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,317789506.7,copies/g dry sludge,64.8,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
29ad5cacfd2a55b53c6de9b950351d72,69,ar,wws,05009,Boone,15000,dfb2c04a706e425b241f745b7312488d,2025-08-27,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0.00001,pepper mild mottle virus,67402721.58,copies/g dry sludge,104.2,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
cd1cf8afff46515dfbf778c0286c3fbe,1965,vt,wws,50007,Chittenden,30000,e82b75cc534633b7217b88ba0e83273f,2025-09-19,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,252971509,copies/g dry sludge,68,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
003fd023f981e0df7070c3143f866a1a,179,ca,wws,06087,Santa Cruz,160000,07fffde6f63abae1e8ddc5e2f6f2ffef,2025-06-29,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,439085774.8,copies/g dry sludge,329.4,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
12e612b8ba042fc7cb1bf5f9d2f14561,148,ca,wws,"06081, 06075","San Francisco, San Mateo",750000,164ae39d75e439e96dfd3d1228c35852,2025-06-20,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,364116142.6,copies/g dry sludge,52,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
a72128ab67a8137f9594558037a80c0b,176,ca,wws,06085,Santa Clara,1500000,28f06462bce59a457baf56ea285ec502,2025-11-17,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,1737480583,copies/g dry sludge,289.4,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
6539c630ca6d423359129109ad3734bc,370,id,wws,16001,Ada,97237,357afda97cb0cfd8063398fda10c9705,2025-09-22,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0.00001,pepper mild mottle virus,64294732.04,copies/g dry sludge,100.7,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
296f39e0f40900f60e68c1e356d14635,139,ca,wws,06065,Riverside,91765,3fb2e74784bdda32301dd0279ea79174,2025-07-11,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,2086653983,copies/g dry sludge,101.2,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
d5877bf38ac0f2490f12cf9a13c52758,1777,pa,wws,42045,Delaware,220000,540dc0c07e7f4914adf49ae56333e2b7,2025-06-19,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,171124161.2,copies/g dry sludge,56,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
6babadd7dd3cd9d65709b0b6820a8d60,316,fl,wws,12099,Palm Beach,90000,6e51b927b64f06e7af96b7da7d8ae651,2025-09-01,24-hr flow-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,136427909.4,copies/g dry sludge,134.7,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
ab5ab5850fb9b995992cd5765466fa5b,1919,tx,wws,48479,Webb,120000,800b3519529cf149e582907b9acc6434,2025-09-24,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,1579539659,copies/g dry sludge,94.7,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
1db21ba1ce183f7f2dfd7ad75e2f31d8,1965,vt,wws,50007,Chittenden,30000,abb44d22e5b10e30ae0c7c3ebd206c31,2025-08-15,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,362566975.5,copies/g dry sludge,116.5,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
fc18e545942a3323ed45ae5a6b2832f6,341,ga,wws,13121,Fulton,70887,d1de637c16c21d7775d29de434bae833,2025-07-10,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,265951421.6,copies/g dry sludge,137.8,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
c32380b654dd15aaf3eef5da43c95ccd,147,ca,wws,"06081, 06075","San Francisco, San Mateo",250000,e1a002e6d3c6a126e77b1cb853084eeb,2025-10-25,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,194774831.4,copies/g dry sludge,74.2,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
d6883bb6639a9e8461fce4680e94e357,170,ca,wws,06081,San Mateo,199000,07a0f599953c3c873491328db354dfa9,2025-09-05,24-hr flow-weighted composite,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,636036313.1,copies/g dry sludge,204.4,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
3a3960e630a80eb449c4ced28aa05e76,174,ca,wws,06085,Santa Clara,110338,0d97f9824d3c12bcffc743ab30c87c63,2025-10-14,24-hr flow-weighted composite,raw wastewater,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,299770702.7,copies/g dry sludge,93.4,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
660661b8f05c88bd4bcb4e13ac116f4c,556,ks,wws,20209,Wyandotte,90000,165569ea28221def13a6a65f5135f8ac,2025-09-11,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,636537888.1,copies/g dry sludge,98.5,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
fdea9f095a06629e5af3ba85873f1bb5,121,ca,wws,06041,Marin,53000,1b25f81d7f60d7d55188a1cc99d0a313,2025-10-15,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,447145938.5,copies/g dry sludge,85.6,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
e0806e065ae2f58a2de43d71e2d3595a,4,al,wws,01073,Jefferson,30000,269b128f8d8c1c1b6c07d5bfe65d766c,2025-10-20,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0.00001,pepper mild mottle virus,84608335.95,copies/g dry sludge,96.3,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
aaacf6c7ae86134fa841e77776cac2be,13,ak,wws,02020,Anchorage,220000,39936f4b9631f634cedbb28bcc45030d,2025-07-17,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,272370503.7,copies/g dry sludge,82.1,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
f57131b344d1d8f484b981061a4c47e1,1028,mn,wws,"27009, 27145, 27141","Sherburne, Benton, Stearns",120000,4ae27907b5c55cd14a1831f76caf8338,2025-10-27,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,196159065.3,copies/g dry sludge,99,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
819cd3630cad0adbfe9c3a9adeac4f20,148,ca,wws,"06081, 06075","San Francisco, San Mateo",750000,4cc480712442f2465d4c41273bc3514b,2025-08-19,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,805906265.4,copies/g dry sludge,117.1,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
0d8176366ff4e5fd45310f42c60b5c7a,742,ma,wws,"25017, 25027, 25021, 25023, 25025","Suffolk, Middlesex, Worcester, Plymouth, Norfolk",2400000,5bd97aae8085a39d5f18bb99cfa12f5e,2025-06-09,grab,primary sludge,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,150606254.8,copies/g dry sludge,72.4,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
f2994b3af933620b95d97613eb37554b,1378,ny,wws,36075,Oswego,30000,6bebe18218fd6034dc5b09ee0737172d,2025-06-20,24-hr flow-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,233955906.3,copies/g dry sludge,104.5,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
0a6cf4a23f4aad42034175f05fecda50,113,ca,wws,06037,Los Angeles,4000000,7f73573109959c1cea4b6376b6eebed4,2025-08-10,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,400293237.4,copies/g dry sludge,97.7,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
f6543033739b2b7e3e6dd55af3e573b6,1870,tx,state_territory,48201,Harris,117968,8323b22a0da9adc1630e5975e731d389,2025-07-28,24-hr time-weighted composite,raw wastewater,wwtp,9.633,membrane filtration with addition of mgcl2,no,ddpcr,chemagic viral dna/rna 300 kit,3,not tested,,no,mev_wt,mev_m_gene_wt_combined,0,copies/l wastewater,1216.22,608.11,187971.1796,,,,,-1,,,,12/01/2025 10:30:00 AM
811b6d470104ac9e838ece46562ff210,223,co,state_territory,08041,El Paso,102204,9fc152e305cf752463e3e3269e384500,2025-11-03,24-hr flow-weighted composite,raw wastewater,wwtp,8.1,thermo magmax wastewater ultra nucleic acid isolation kit,no,dpcr,thermo magmax wastewater ultra nucleic acid isolation kit,4,no,no,no,mev_wt,mev_m_gene_wt_combined,600,copies/l wastewater,1200,600,180003.1701,,pepper mild mottle virus,,,1.59792,mhv (prevalence),raw sample,40.25,12/01/2025 10:30:00 AM
da90e67969870be50a4793b4ad575c4e,2346,ca,cdc_verily,06017,El Dorado,125000,be8fb85fc2163fc413fc82fcf0586f8f,2025-09-18,grab,post grit removal,wwtp,,ceres nanotrap,no,ddpcr,thermo magmax viral/pathogen nucleic acid isolation kit,2,no,no,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/l wastewater,1500,750,,0.00001,pepper mild mottle virus,133618427,copies/l wastewater,83.5,bcov vaccine,clarified sample,5,12/01/2025 10:30:00 AM
41a07916ce5acd471e55621800a82120,1489,nc,state_territory,37147,Pitt,89616,cc57b674c15e2d544e8a7eaf6d34580b,2025-08-05,24-hr flow-weighted composite,raw wastewater,wwtp,9.827,membrane filtration with acidification and mgcl2,yes,ddpcr,nuclisens manual magnetic bead extraction kit,2,no,,no,mev_wt,mev_m_gene_wt_combined,0,copies/l wastewater,1572,786,326264.4269,,pepper mild mottle virus,,,27.41526,bcov vaccine,raw sample,5.31994,12/01/2025 10:30:00 AM
dea15f0838453ac6df8b4bb565b7020b,441,il,wws,17043,Du Page,63000,d4d2e56d440963f7de05f0f16487b27f,2025-06-27,24-hr time-weighted composite,post grit removal,wwtp,,none,no,ddpcr,chemagic viral dna/rna 300 kit,1,not tested,,no,mev_wt,mev_n_gene_wt (wwscan),0,copies/g dry sludge,1100,550,,0,pepper mild mottle virus,422888938.5,copies/g dry sludge,47.6,bcov vaccine,dewatered solids,4,12/01/2025 10:30:00 AM
